      2008,10-OCT-08,   38.5616, -121.8589
      2008,07-JAN-08,   29.5887,  -82.0847
      2008,04-JUN-08,   27.9986,  -82.7294
      2008,11-SEP-08,   29.8536,  -82.8626
      2008,19-SEP-08,   25.9924,  -80.1661
      2008,20-MAR-08,   28.0008,  -82.5451
      2008,12-JUL-08,   37.5897, -122.3609
      2008,24-JUN-08,   28.1476,  -81.6693
      2008,30-APR-08,   31.9663,  -83.3854
      2008,08-MAY-08,   26.7114,   -81.809
      2008,09-MAY-08,   30.7033,  -85.9596
      2008,26-FEB-08,   27.8737,  -82.5065
      2008,08-AUG-08,   32.7716,  -84.8555
      2008,25-JAN-08,   28.4518,  -81.0784
      2008,18-SEP-08,     28.08,   -81.965
      2008,29-SEP-08,   26.8125,  -81.4128
      2008,01-MAY-08,   39.7396, -104.5814
      2008,09-JAN-08,   28.0407,  -81.6205
      2008,08-SEP-08,   31.5581,  -83.1384
      2008,26-JUN-08,   34.0338, -117.7318
      2008,16-MAY-08,    26.754,  -81.0103
      2008,22-MAR-08,   33.1633,  -84.8671
      2008,03-JAN-08,   33.0809,  -91.2754
      2008,18-JAN-08,   33.6671,  -93.5916
      2008,22-JAN-08,   35.3074,  -90.4592
      2008,09-OCT-08,   62.5689, -150.2315
      2008,03-FEB-08,   34.7864,  -113.624
      2008,28-FEB-08,   32.2209, -110.8067
      2010,21-MAY-10,39.6318028,-83.5847556
      2010,01-MAR-10,35.8350028,  -78.7706
      2010,14-JUL-10,39.0533194,-82.9359806
      2008,26-JUL-08,   34.7848, -114.1742
      2010,09-NOV-10,39.9153639,-82.9842639
      2010,06-AUG-10,35.6739611,-81.3363361
      2010,16-AUG-10, 35.722825,-77.8923806
      2010,30-SEP-10,   99.9999,  999.9999
      2010,05-OCT-10,41.3850361,-74.138875
      2010,04-OCT-10,42.7035417,-78.9752333
      2008,01-FEB-08,     30.65,  -88.0748
      2010,30-DEC-10,35.8329583,-77.0935639
      2010,25-FEB-10,   99.9999,  999.9999
      2008,21-APR-08,   34.9407,  -92.0742
      2008,14-NOV-08,   30.8184,  -88.3498
      2010,30-JUN-10,  35.24895,-80.5724861
      2008,23-MAY-08,   34.7774,  -91.0329
      2010,19-JUN-10,42.8046889,-73.6341917
      2010,05-NOV-10,42.4079306,-78.4901056
      2008,13-NOV-08,   35.2501, -111.5134
      2010,07-OCT-10,    47.322, -102.3354
      2010,20-JAN-10,39.1938111,-84.2374194
      2010,11-AUG-10,43.0378944,-76.4243389
      2010,17-JUL-10, 36.275625,-79.9433889
      2010,08-DEC-10,36.1153444, -77.42795
      2008,16-AUG-08,   33.3111,  -87.0313
      2008,10-JAN-08,   33.6423, -116.0975
      2008,03-MAY-08,   40.7646,  -73.3171
      2008,28-APR-08,   40.9182,  -80.5355
      2008,28-MAR-08,   38.2066,  -90.8381
      2008,16-AUG-08,   40.0526,  -74.8944
      2008,13-MAR-08,   35.9129,  -98.3536
      2008,27-MAR-08,   36.9127,  -97.0549
      2008,13-APR-08,    34.172,  -97.1665
      2008,07-APR-08,    36.172,  -96.4011
      2008,17-JUN-08,   38.9466,  -92.9959
      2008,20-OCT-08,   40.9056,  -73.9354
      2008,01-SEP-08,   34.6047, -106.7872
      2008,13-NOV-08,   39.7057,  -75.2044
      2008,26-DEC-08,   46.1901,  -96.8302
      2008,06-JUL-08,   35.0794, -104.1256
      2008,06-MAY-08,   34.9794,  -79.2234
      2008,01-FEB-08,          ,
      2008,28-OCT-08,   44.2649,  -85.2533
      2008,06-MAY-08,   31.9905,  -90.3061
      2008,21-FEB-08,   40.7341,  -74.1656
      2008,01-AUG-08,          ,
      2008,11-JAN-08,   32.3108,     -90.9
      2008,11-FEB-08,   30.4549,  -89.4737
      2008,22-NOV-08,   36.7962, -114.1179
      2008,19-NOV-08,   42.7064,  -73.8572
      2008,26-DEC-08,   41.1688,  -81.5695
      2008,30-JAN-08,   42.2213,  -85.8047
      2008,26-NOV-08,   41.8982, -103.7178
      2008,12-DEC-08,   40.4846,  -99.0854
      2008,18-DEC-08,   40.8237,   -97.196
      2008,26-JAN-08,   34.8404,  -95.5387
      2008,06-FEB-08,   35.4727,  -97.7337
      2008,29-JAN-08,   42.4165,  -83.2576
      2008,20-DEC-08,    41.512,  -88.1954
      2008,08-OCT-08,   35.7719,  -80.8685
      2008,01-DEC-08,   34.3858,  -78.7288
      2008,15-MAY-08,   37.3001,  -84.3952
      2008,24-JUN-08,   40.1231,  -86.9046
      2008,18-JAN-08,   41.8639,   -87.624
      2008,25-JAN-08,   43.1876,  -93.3556
      2008,27-MAR-08,   41.7019,  -92.9993
      2008,25-JUL-08,   44.0815,  -93.5478
      2008,17-JUN-08,   41.5841,  -93.5631
      2008,23-AUG-08,   42.1501,  -96.2191
      2008,27-OCT-08,    30.055,  -90.5365
      2008,08-NOV-08,   30.7026,  -92.0912
      2008,01-NOV-08,   29.8902,  -90.9872
      2008,03-DEC-08,   41.6883,  -92.0606
